Code Rejet;Libellé rejet;Fichier Source;Appli Source;Folio;Région;Type;Société;Numéro pièce;Date pièce comptable;Compte Frs;Compte local;Montant Ligne;TF;Type dépense;Quantité;Type TVA;Devise;Description ligne;Date création GDR;Date Arrêté comptable;Date d'échéance;Fichier SRC technique;ID GDR;Line GDR
OAE025;Site Fournisseur inactif ou inexistant;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;CELERIS;CEG - CELERIS Achats Gaz;B00000002C - DRW REGION ILE DE FRANCE;Facture;0001;750000573759;26/06/2026;70095-FRA59783;401100;9363.110000;GL1654355Z;;0.000010;;EUR;FAC GAZGI077663 750000573759;03/07/2026;28/07/2026;26/06/2026;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;589815;8543910
;;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;CELERIS;CEG - CELERIS Achats Gaz;B00000002C - DRW REGION ILE DE FRANCE;Facture;0001;750000573759;26/06/2026;70095-FRA59783;602210;451.770000;GL1654355Z;DEBOURS P1 GAZ PARTIES FIXES;1.000000;;EUR;FAC GAZGI077663 750000573759;03/07/2026;28/07/2026;26/06/2026;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;589815;8543911
;;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;CELERIS;CEG - CELERIS Achats Gaz;B00000002C - DRW REGION ILE DE FRANCE;Facture;0001;750000573759;26/06/2026;70095-FRA59783;602210;4406.040000;GL1654355Z;DEBOURS P1 GAZ;199.008000;;EUR;FAC GAZGI077663 750000573759;03/07/2026;28/07/2026;26/06/2026;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;589815;8543912
;;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;CELERIS;CEG - CELERIS Achats Gaz;B00000002C - DRW REGION ILE DE FRANCE;Facture;0001;750000573759;26/06/2026;70095-FRA59783;602210;26.810000;GL1654355Z;DEBOURS P1 GAZ PARTIES FIXES;1.000000;;EUR;FAC GAZGI077663 750000573759;03/07/2026;28/07/2026;26/06/2026;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;589815;8543913
;;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;CELERIS;CEG - CELERIS Achats Gaz;B00000002C - DRW REGION ILE DE FRANCE;Facture;0001;750000573759;26/06/2026;70095-FRA59783;602210;1630.870000;GL1654355Z;TICGN GAZ;99504.000000;;EUR;FAC GAZGI077663 750000573759;03/07/2026;28/07/2026;26/06/2026;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;589815;8543914
;;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;CELERIS;CEG - CELERIS Achats Gaz;B00000002C - DRW REGION ILE DE FRANCE;Facture;0001;750000573759;26/06/2026;70095-FRA59783;602210;18.420000;GL1654355Z;DEBOURS P1 GAZ PARTIES FIXES;1.000000;;EUR;FAC GAZGI077663 750000573759;03/07/2026;28/07/2026;26/06/2026;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;589815;8543915
;;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;CELERIS;CEG - CELERIS Achats Gaz;B00000002C - DRW REGION ILE DE FRANCE;Facture;0001;750000573759;26/06/2026;70095-FRA59783;602210;1227.880000;GL1654355Z;DEBOURS P1 CEE TIERS;99.504000;;EUR;FAC GAZGI077663 750000573759;03/07/2026;28/07/2026;26/06/2026;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;589815;8543916
;;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;CELERIS;CEG - CELERIS Achats Gaz;B00000002C - DRW REGION ILE DE FRANCE;Facture;0001;750000573759;26/06/2026;70095-FRA59783;602210;40.800000;GL1654355Z;GAZ - MECANISME CPB;99.504000;;EUR;FAC GAZGI077663 750000573759;03/07/2026;28/07/2026;26/06/2026;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;589815;8543917
;;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;CELERIS;CEG - CELERIS Achats Gaz;B00000002C - DRW REGION ILE DE FRANCE;Facture;0001;750000573759;26/06/2026;70095-FRA59783;445660;1560.520000;GL1654355Z;;0.000010;;EUR;FAC GAZGI077663 750000573759;03/07/2026;28/07/2026;26/06/2026;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;589815;8543918
OAE025;Site Fournisseur inactif ou inexistant;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;CELERIS;CEG - CELERIS Achats Gaz;B00000004E - DCW REGION EST;Facture;0001;1001153001;04/05/2026;76857-FRA75009;401100;22345.480000;GL0027029P;;0.000010;;EUR;FAC GAZGI087269 1001153001;03/07/2026;28/07/2026;04/05/2026;CEL01_SRC_FACTURESFOURNISSEURS_020726-211525_ST_CEL01_639186237250596041_001;589814;8543901
